age,monthly_income_ksh,loan_amount_ksh,loan_tenure_months,num_dependants,credit_score,num_prev_loans,num_late_payments,mobile_money_score,county,employment_type,education_level,has_collateral,has_insurance,loan_default
25,16561.0,18624,24,6,595.0,9.0,1,45.9,Nairobi,Informal,University,0,1,0
48,28102.0,14011,24,1,542.0,2.0,2,52.8,Eldoret,Self-employed,Tertiary,1,1,0
38,57172.0,42142,12,0,470.0,6.0,2,82.8,Eldoret,Formal,Secondary,1,1,0
34,5000.0,60947,18,2,651.0,3.0,0,30.3,Nairobi,Self-employed,University,0,1,1
40,57773.0,28092,3,7,509.0,7.0,1,67.0,Nakuru,Unemployed,Secondary,0,0,1
54,6855.0,11792,24,4,401.0,8.0,0,100.0,Kakamega,Informal,Primary,0,1,0
33,25303.0,17940,1,1,345.0,6.0,4,56.5,Nairobi,Formal,University,0,1,0
23,57809.0,24141,24,6,676.0,7.0,2,55.9,Nairobi,Self-employed,University,0,0,0
25,10247.0,4320,12,2,611.0,7.0,3,74.4,Machakos,Self-employed,Secondary,1,0,0
42,9873.0,11855,18,3,558.0,1.0,4,70.4,Machakos,Self-employed,Tertiary,0,0,0
35,18040.0,35418,24,0,505.0,8.0,3,88.4,Kisumu,Formal,Tertiary,1,0,0
42,78763.0,21268,12,2,497.0,5.0,4,56.7,Machakos,Self-employed,Secondary,0,1,0
29,5000.0,10593,6,2,442.0,3.0,0,74.0,Kisumu,Formal,Secondary,0,0,0
32,81077.0,21774,18,4,506.0,4.0,0,74.4,Mombasa,Formal,Secondary,1,0,0
43,,2516,12,2,337.0,9.0,2,53.3,Kakamega,Informal,University,0,0,0
58,161484.0,10266,24,4,476.0,4.0,3,57.7,Nakuru,Formal,Primary,0,0,0
62,108419.0,31513,6,0,518.0,6.0,4,59.8,Kakamega,Self-employed,Tertiary,0,0,0
43,23889.0,4982,12,0,610.0,8.0,1,35.2,Kisumu,Informal,Primary,1,1,0
64,25162.0,4114,12,3,546.0,6.0,1,52.2,Machakos,Formal,Secondary,0,0,0
49,22991.0,60244,24,4,629.0,8.0,2,89.9,Nairobi,Self-employed,Tertiary,0,1,0
27,35317.0,4711,18,4,684.0,3.0,3,80.8,Thika,Unemployed,Tertiary,1,0,0
33,5000.0,6046,6,1,655.0,9.0,1,48.4,Mombasa,Formal,Primary,0,1,0
24,5000.0,69876,1,1,597.0,9.0,2,59.7,Nyeri,Informal,Secondary,1,0,1
34,5000.0,26538,3,3,551.0,3.0,2,79.4,Eldoret,Formal,Tertiary,0,0,0
40,20567.0,24052,18,0,451.0,5.0,3,68.9,Kisumu,Informal,Primary,0,0,0
43,11281.0,38336,6,5,623.0,7.0,1,76.0,Kakamega,Formal,Primary,1,1,0
38,,2461,12,1,717.0,8.0,1,70.7,Machakos,Informal,Tertiary,1,0,0
39,170981.0,24480,6,2,584.0,0.0,1,64.3,Mombasa,Formal,Tertiary,1,0,0
24,,14011,3,0,741.0,0.0,0,56.7,Eldoret,Unemployed,Secondary,1,1,0
31,29853.0,35339,24,5,397.0,7.0,1,36.1,Nyeri,Informal,Tertiary,0,0,0
32,18801.0,14191,3,7,434.0,6.0,4,73.8,Nairobi,Informal,University,0,0,0
24,65768.0,19364,1,2,635.0,8.0,0,55.6,Nairobi,Informal,Primary,0,0,0
26,81382.0,12991,1,6,576.0,2.0,0,27.0,Kisumu,Informal,Tertiary,1,0,0
25,73446.0,13007,3,4,681.0,9.0,0,49.1,Kisumu,Informal,Primary,1,0,0
40,128242.0,29217,18,0,548.0,4.0,0,77.0,Machakos,Informal,Primary,1,0,0
46,5000.0,19807,18,6,,2.0,2,21.7,Thika,Informal,Secondary,0,1,0
35,64100.0,20062,12,3,528.0,4.0,4,39.4,Machakos,Formal,Secondary,0,0,0
48,48769.0,11967,1,4,396.0,9.0,3,62.7,Nakuru,Formal,University,0,0,0
47,9088.0,15147,12,4,437.0,0.0,1,88.1,Mombasa,Informal,Secondary,1,0,0
56,109580.0,27386,1,2,647.0,3.0,0,80.0,Mombasa,Self-employed,Tertiary,0,0,0
52,5613.0,34967,3,6,637.0,5.0,3,90.0,Kakamega,Formal,Secondary,1,0,1
35,39831.0,23851,18,4,,1.0,2,64.2,Nairobi,Formal,Secondary,0,1,0
59,8916.0,51559,18,1,377.0,6.0,3,55.8,Meru,Formal,Tertiary,0,1,1
56,19759.0,34332,3,0,514.0,7.0,0,76.9,Machakos,Unemployed,Tertiary,0,1,0
34,44448.0,16504,12,1,427.0,0.0,4,42.0,Kakamega,Self-employed,University,0,0,0
31,28999.0,22258,12,2,667.0,3.0,3,40.5,Kisumu,Informal,University,0,1,0
48,19521.0,52157,6,5,491.0,3.0,0,36.9,Mombasa,Unemployed,Secondary,0,1,0
41,13825.0,19307,1,7,441.0,4.0,0,,Kisumu,Informal,Tertiary,0,0,0
52,64065.0,34837,12,2,552.0,3.0,1,43.3,Machakos,Unemployed,Secondary,0,0,0
61,5434.0,23347,3,0,485.0,8.0,1,80.0,Eldoret,Formal,Tertiary,1,0,0
62,19680.0,16056,12,4,698.0,6.0,4,63.0,Kisumu,Formal,University,1,0,0
51,81930.0,5537,18,6,476.0,1.0,1,82.0,Meru,Informal,Primary,0,1,0
20,,11102,1,6,410.0,0.0,4,37.9,Mombasa,Informal,Secondary,0,0,0
54,17933.0,68680,24,3,334.0,8.0,2,47.5,Machakos,Informal,Tertiary,0,0,1
60,50405.0,21445,6,2,546.0,0.0,2,69.1,Kakamega,Formal,Tertiary,1,0,0
57,60638.0,16620,1,0,493.0,5.0,1,51.4,Thika,Informal,Secondary,0,0,0
43,76902.0,54048,18,3,407.0,1.0,2,10.1,Thika,Formal,University,0,0,0
40,27523.0,17662,18,4,668.0,3.0,3,32.6,Machakos,Formal,Tertiary,1,1,0
61,8005.0,14934,18,5,616.0,,3,37.7,Thika,Unemployed,Secondary,0,0,0
56,10317.0,28484,18,2,547.0,4.0,3,39.2,Mombasa,Self-employed,Primary,1,1,0
32,12269.0,24942,3,5,686.0,,2,73.6,Eldoret,Unemployed,Tertiary,0,0,0
21,31532.0,4292,6,0,616.0,2.0,3,66.7,Kisumu,Self-employed,Primary,0,0,0
46,5000.0,12746,24,5,467.0,4.0,4,63.2,Meru,Self-employed,Primary,0,0,0
39,35375.0,12792,18,5,446.0,1.0,0,100.0,Nyeri,Informal,Tertiary,1,1,0
42,15858.0,9503,18,0,631.0,6.0,1,83.5,Kakamega,Formal,Tertiary,1,0,0
30,,14566,12,0,589.0,2.0,4,,Mombasa,Formal,Tertiary,0,0,0
35,74062.0,10658,6,2,566.0,0.0,3,30.1,Nairobi,Formal,Secondary,0,0,0
50,21566.0,4446,1,5,465.0,7.0,0,61.2,Nakuru,Self-employed,Tertiary,0,1,0
33,5000.0,10633,6,3,610.0,7.0,1,66.0,Nakuru,Formal,University,1,0,0
62,61355.0,1500,6,7,474.0,2.0,4,51.7,Kakamega,Unemployed,Secondary,0,0,0
59,5000.0,17150,24,0,539.0,6.0,1,94.1,Mombasa,Informal,Tertiary,1,0,0
61,45407.0,38435,6,4,694.0,8.0,2,,Machakos,Self-employed,University,0,0,0
19,52038.0,25840,24,5,483.0,7.0,3,35.4,Kisumu,Formal,Tertiary,0,1,0
52,15217.0,8938,18,0,392.0,2.0,4,40.1,Machakos,Formal,Tertiary,0,1,0
59,60961.0,1821,18,3,,1.0,4,100.0,Machakos,Unemployed,Secondary,1,0,0
51,25373.0,4516,3,6,649.0,9.0,0,,Nairobi,Formal,Tertiary,1,1,0
47,21780.0,15770,24,2,575.0,6.0,0,18.4,Thika,Formal,Tertiary,0,1,0
30,5000.0,4640,24,5,537.0,6.0,0,,Nakuru,Formal,Tertiary,0,0,0
30,11988.0,15704,1,6,499.0,8.0,1,23.5,Nyeri,Formal,University,0,1,0
35,93582.0,5268,12,0,598.0,4.0,3,78.3,Nyeri,Formal,Primary,0,0,0
49,17405.0,37799,6,0,465.0,3.0,1,20.9,Kisumu,Informal,Primary,1,0,0
49,27692.0,10125,1,4,580.0,7.0,3,32.0,Nakuru,Informal,Primary,0,0,0
52,26576.0,5635,24,4,476.0,3.0,4,60.1,Nairobi,Informal,Tertiary,1,0,0
56,31242.0,33460,1,5,460.0,3.0,1,82.2,Kakamega,Formal,Primary,1,0,0
63,5000.0,8396,3,6,486.0,1.0,1,58.6,Mombasa,Self-employed,Tertiary,1,1,0
46,15739.0,2364,12,7,512.0,0.0,1,34.8,Machakos,Self-employed,Secondary,1,1,0
46,44947.0,16898,24,6,545.0,3.0,2,,Machakos,Formal,Secondary,0,1,0
61,7834.0,17424,24,0,573.0,6.0,3,50.6,Meru,Informal,Secondary,1,0,0
33,7966.0,25083,6,7,300.0,8.0,3,82.7,Kakamega,Formal,University,0,1,0
61,,5494,12,5,469.0,8.0,1,77.1,Meru,Self-employed,Tertiary,0,0,0
64,20136.0,11731,3,0,510.0,,2,49.3,Meru,Self-employed,University,1,0,0
27,75015.0,6635,18,4,700.0,0.0,1,75.6,Thika,Unemployed,Tertiary,0,0,0
47,5000.0,1688,1,3,441.0,4.0,3,65.4,Nyeri,Formal,Primary,1,0,0
42,,41848,6,1,566.0,6.0,4,87.3,Meru,Informal,Secondary,1,0,0
56,12991.0,26103,24,7,699.0,6.0,2,74.7,Machakos,Formal,University,1,0,0
37,46050.0,7175,18,1,418.0,9.0,2,70.9,Nakuru,Informal,Tertiary,0,1,0
22,35819.0,18294,3,0,589.0,5.0,1,86.6,Nakuru,Informal,Primary,1,1,0
18,,4494,12,6,469.0,9.0,4,60.3,Thika,Formal,Tertiary,0,1,0
47,49813.0,44188,1,4,499.0,3.0,3,44.5,Nakuru,Self-employed,Secondary,1,0,0
20,,2441,6,2,469.0,2.0,0,64.0,Machakos,Informal,Secondary,0,1,0
62,79231.0,1000,24,2,476.0,8.0,3,52.9,Nyeri,Self-employed,Secondary,0,1,0
31,59636.0,13943,24,1,822.0,9.0,3,72.1,Nyeri,Formal,University,0,0,0
47,10200.0,17499,18,3,634.0,3.0,4,,Nyeri,Unemployed,Primary,0,1,1
21,11083.0,17300,18,1,660.0,7.0,2,68.1,Mombasa,Unemployed,Secondary,0,0,0
35,5000.0,1121,1,0,599.0,0.0,3,35.9,Kakamega,Unemployed,Secondary,0,0,1
54,14382.0,7538,12,3,389.0,6.0,2,70.2,Mombasa,Self-employed,Secondary,0,0,0
42,269249.0,13830,3,2,589.0,5.0,4,34.3,Mombasa,Self-employed,Tertiary,1,0,0
18,18215.0,4881,12,6,657.0,0.0,4,79.2,Mombasa,Informal,Primary,0,1,0
63,8718.0,41212,12,4,464.0,3.0,1,79.3,Nakuru,Formal,Secondary,0,0,0
32,50313.0,1822,12,7,646.0,4.0,0,67.0,Eldoret,Self-employed,University,0,0,0
26,27367.0,13364,1,4,620.0,7.0,4,66.2,Nakuru,Self-employed,Secondary,1,1,0
32,5671.0,23515,1,0,735.0,3.0,4,,Eldoret,Unemployed,Secondary,0,1,0
41,16770.0,6069,3,1,508.0,2.0,2,47.9,Nakuru,Informal,Secondary,0,0,0
21,18733.0,19576,12,0,440.0,1.0,4,59.7,Machakos,Formal,Tertiary,0,0,0
29,49060.0,35366,1,7,513.0,3.0,3,99.7,Kakamega,Self-employed,University,0,0,0
54,5000.0,4222,3,4,693.0,9.0,1,64.6,Nairobi,Unemployed,Secondary,0,0,0
54,10967.0,49831,24,7,367.0,3.0,1,33.1,Nairobi,Formal,University,0,0,0
60,,16128,3,2,343.0,9.0,3,25.8,Mombasa,Formal,Tertiary,1,0,0
23,10959.0,7111,12,4,558.0,4.0,4,31.2,Nairobi,Informal,Tertiary,0,1,0
56,34651.0,11272,6,3,505.0,6.0,0,52.4,Kakamega,Formal,Primary,0,1,0
63,23013.0,7484,12,6,550.0,8.0,4,85.3,Kakamega,Formal,Primary,0,0,0
41,15713.0,25827,6,7,644.0,1.0,1,39.5,Kisumu,Formal,Tertiary,0,0,1
28,104301.0,31822,3,6,494.0,4.0,0,88.4,Thika,Self-employed,University,1,0,0
30,35003.0,35787,24,5,362.0,9.0,2,63.6,Kakamega,Formal,Tertiary,0,0,0
51,,85045,24,4,754.0,8.0,2,69.7,Thika,Informal,Secondary,1,0,1
42,28741.0,31335,1,4,450.0,2.0,4,69.1,Nairobi,Self-employed,Primary,1,0,0
24,53111.0,18395,24,6,444.0,0.0,4,71.8,Thika,Unemployed,Tertiary,0,0,0
21,43143.0,8286,18,5,660.0,1.0,0,51.8,Eldoret,Unemployed,Tertiary,1,0,0
25,6609.0,15731,3,3,,5.0,0,13.3,Machakos,Informal,Secondary,0,0,0
37,125673.0,1000,1,1,543.0,4.0,4,48.2,Thika,Unemployed,Primary,1,0,0
46,20848.0,27316,24,7,598.0,0.0,1,42.2,Machakos,Formal,Secondary,0,0,1
62,6061.0,11810,3,7,658.0,0.0,2,66.2,Mombasa,Self-employed,Tertiary,0,0,1
63,6954.0,1000,12,4,516.0,3.0,0,64.4,Nairobi,Informal,Tertiary,0,0,0
27,5000.0,1290,24,6,701.0,3.0,1,54.6,Machakos,Formal,University,0,0,0
60,56951.0,9803,6,0,336.0,5.0,4,95.1,Meru,Informal,Tertiary,0,0,0
51,5000.0,17513,3,4,,5.0,3,47.2,Mombasa,Formal,Primary,0,0,0
43,5000.0,12480,1,0,466.0,9.0,0,15.5,Machakos,Self-employed,Tertiary,0,0,0
58,,19309,12,3,687.0,5.0,3,62.4,Kisumu,Informal,University,0,1,0
20,14788.0,13089,18,4,564.0,0.0,1,83.8,Thika,Informal,University,0,0,0
23,5000.0,21676,12,7,482.0,9.0,2,65.7,Kisumu,Formal,University,0,0,0
22,5000.0,4946,24,6,616.0,8.0,1,52.9,Kakamega,Formal,Secondary,0,1,0
22,5367.0,2394,6,3,639.0,6.0,2,64.8,Eldoret,Unemployed,Tertiary,0,1,0
64,8400.0,18148,12,3,614.0,6.0,1,96.8,Mombasa,Self-employed,University,0,0,0
40,,13259,18,1,447.0,6.0,0,42.5,Nyeri,Unemployed,Tertiary,0,1,0
26,5991.0,1000,1,4,501.0,1.0,0,60.6,Nyeri,Formal,Secondary,0,0,1
52,5000.0,9576,3,0,549.0,1.0,3,73.4,Machakos,Formal,University,1,1,1
37,50644.0,2243,6,0,545.0,5.0,1,65.1,Thika,Informal,Secondary,0,0,0
59,38915.0,15158,18,4,624.0,6.0,1,55.0,Nairobi,Informal,Primary,0,1,0
52,20002.0,10076,24,5,348.0,2.0,3,51.5,Nyeri,Formal,Primary,0,1,0
35,27894.0,18994,24,1,583.0,3.0,4,54.3,Nairobi,Self-employed,Tertiary,0,0,0
34,13088.0,32756,24,1,,2.0,1,70.6,Nyeri,Informal,Secondary,0,1,1
41,23056.0,7124,6,1,466.0,6.0,1,69.5,Mombasa,Formal,Primary,0,0,0
20,24730.0,65457,12,0,475.0,6.0,1,100.0,Nyeri,Formal,Tertiary,0,0,1
49,17142.0,15341,6,3,528.0,3.0,4,29.3,Kakamega,Informal,Tertiary,0,0,0
52,82969.0,19261,24,6,300.0,,0,95.2,Nakuru,Self-employed,Tertiary,1,1,0
55,5000.0,22830,18,5,479.0,4.0,3,,Machakos,Informal,Secondary,0,0,1
30,53341.0,21976,3,7,462.0,0.0,4,58.2,Eldoret,Informal,Tertiary,0,0,0
64,5000.0,14306,3,1,603.0,9.0,2,77.2,Nyeri,Formal,Primary,1,0,0
42,55903.0,11199,6,0,469.0,3.0,2,77.0,Thika,Unemployed,Secondary,0,0,0
26,33490.0,1105,24,0,528.0,6.0,4,83.1,Eldoret,Unemployed,Secondary,1,0,0
21,64864.0,1000,1,7,704.0,1.0,4,87.5,Nairobi,Self-employed,University,1,1,1
31,5000.0,8862,6,3,649.0,1.0,0,59.2,Kisumu,Formal,Secondary,0,1,0
54,28653.0,8119,24,7,640.0,0.0,2,,Kakamega,Informal,Primary,0,0,0
51,24336.0,9810,12,4,500.0,1.0,3,47.4,Meru,Informal,Secondary,1,0,0
28,42869.0,2978,3,4,604.0,9.0,1,53.9,Meru,Unemployed,Secondary,1,0,0
58,26746.0,26801,3,6,526.0,7.0,1,56.4,Eldoret,Unemployed,University,1,0,0
20,27234.0,38893,3,7,530.0,7.0,0,49.5,Kisumu,Self-employed,University,0,0,0
45,19649.0,55844,1,6,590.0,7.0,0,61.2,Thika,Formal,Secondary,0,0,1
46,12928.0,13559,24,1,,0.0,2,77.9,Eldoret,Unemployed,Secondary,1,0,0
26,23040.0,24137,24,6,699.0,0.0,3,73.0,Nairobi,Informal,Secondary,0,0,0
20,5000.0,38696,24,1,533.0,9.0,3,47.7,Mombasa,Self-employed,Tertiary,1,1,1
42,114010.0,10835,24,5,611.0,,4,46.1,Eldoret,Informal,Primary,0,1,0
51,43862.0,7404,1,6,,5.0,0,42.9,Meru,Formal,Primary,1,0,0
29,106621.0,55205,18,3,,7.0,1,61.8,Nakuru,Informal,Tertiary,0,0,0
59,8999.0,14500,6,1,409.0,,1,28.4,Meru,Formal,Secondary,0,0,0
26,74017.0,13753,6,3,594.0,2.0,2,,Kisumu,Informal,Primary,1,1,0
32,57903.0,3930,24,0,,5.0,1,50.8,Nairobi,Self-employed,Secondary,0,0,0
57,39570.0,2289,12,1,639.0,9.0,3,81.1,Thika,Formal,Secondary,0,1,0
42,34331.0,36916,3,0,438.0,3.0,3,57.4,Kakamega,Formal,Tertiary,0,0,0
22,13321.0,19045,1,2,484.0,1.0,0,80.1,Machakos,Formal,University,1,0,0
28,59326.0,7885,12,3,649.0,6.0,2,63.8,Nakuru,Informal,Primary,1,0,0
51,24366.0,4257,12,2,473.0,3.0,1,50.5,Kakamega,Unemployed,Secondary,0,0,0
41,5000.0,16215,24,1,520.0,7.0,0,51.3,Eldoret,Formal,University,0,0,0
32,13132.0,17537,1,0,,7.0,4,36.7,Nakuru,Formal,University,0,0,0
55,95828.0,4638,6,1,,6.0,4,100.0,Kisumu,Unemployed,Secondary,1,1,0
25,66558.0,38130,3,2,,9.0,1,82.2,Nairobi,Self-employed,Tertiary,0,0,0
22,140425.0,1760,6,7,462.0,8.0,1,72.1,Thika,Formal,Primary,0,0,0
43,34609.0,8804,12,7,583.0,3.0,1,33.9,Kakamega,Self-employed,Tertiary,0,0,0
35,9952.0,22812,3,1,416.0,6.0,3,51.0,Eldoret,Self-employed,University,0,0,0
23,6219.0,6407,18,5,525.0,9.0,1,40.5,Nairobi,Self-employed,Tertiary,1,0,1
54,7242.0,35167,12,4,583.0,9.0,4,62.6,Eldoret,Informal,Secondary,0,0,1
30,5000.0,26931,6,2,679.0,0.0,1,41.5,Thika,Unemployed,Secondary,0,0,0
45,17339.0,31120,6,1,,3.0,2,46.6,Kakamega,Formal,Tertiary,0,0,0
22,7436.0,2536,24,0,478.0,1.0,4,42.0,Eldoret,Formal,Tertiary,1,0,1
30,18565.0,3029,6,1,667.0,8.0,2,55.2,Nairobi,Informal,Tertiary,0,0,0
34,95664.0,6750,1,7,520.0,4.0,4,61.4,Eldoret,Informal,Primary,0,1,1
57,19707.0,14599,12,0,426.0,2.0,0,55.7,Kakamega,Unemployed,Tertiary,0,0,0
62,73626.0,27567,3,4,532.0,3.0,4,90.7,Nairobi,Informal,Tertiary,1,1,0
49,32555.0,36222,6,1,693.0,5.0,4,76.2,Kisumu,Formal,Secondary,0,0,0
46,9935.0,24370,24,6,566.0,,2,44.3,Mombasa,Informal,Secondary,0,0,1
20,15394.0,52788,24,7,551.0,0.0,2,66.5,Nairobi,Informal,Secondary,0,0,0
57,5000.0,26845,6,6,713.0,6.0,4,46.0,Nakuru,Unemployed,Tertiary,0,0,1
51,14198.0,7313,1,4,406.0,7.0,4,52.1,Mombasa,Informal,Tertiary,1,0,0
57,39612.0,6159,24,2,,6.0,3,69.6,Eldoret,Informal,University,0,0,0
44,,23827,3,0,388.0,6.0,0,73.3,Kakamega,Self-employed,Secondary,1,0,1
30,8047.0,4285,12,6,587.0,8.0,0,48.3,Nairobi,Self-employed,University,0,0,0
62,16812.0,1945,18,5,566.0,3.0,1,37.9,Kakamega,Informal,Tertiary,0,1,0
50,140704.0,15195,1,2,704.0,6.0,4,61.8,Nairobi,Formal,Secondary,0,1,0
23,,34479,24,0,574.0,,4,68.7,Kakamega,Self-employed,Primary,1,0,0
41,46281.0,2137,12,7,509.0,4.0,4,47.2,Nakuru,Self-employed,Secondary,0,0,1
36,5000.0,31393,18,7,550.0,,4,76.3,Machakos,Self-employed,University,1,0,1
33,53153.0,33380,6,7,561.0,4.0,0,72.8,Mombasa,Unemployed,Secondary,0,0,0
57,53842.0,13166,6,4,382.0,3.0,2,46.9,Mombasa,Self-employed,Secondary,0,1,0
45,32166.0,1180,3,6,821.0,7.0,3,82.6,Nairobi,Self-employed,Secondary,1,0,0
50,162470.0,3837,18,7,,4.0,2,,Eldoret,Unemployed,University,1,0,0
58,13769.0,24580,6,3,571.0,8.0,2,100.0,Thika,Formal,Secondary,0,0,0
30,99219.0,24880,6,7,611.0,8.0,0,94.2,Thika,Informal,Secondary,0,1,0
60,86168.0,45725,24,1,,2.0,3,41.9,Mombasa,Informal,Secondary,0,0,0
62,5000.0,17478,3,4,535.0,9.0,4,78.5,Machakos,Formal,Secondary,0,0,0
42,20931.0,2650,12,0,486.0,5.0,0,77.6,Thika,Self-employed,Secondary,0,0,0
59,132188.0,2588,6,0,609.0,5.0,0,53.0,Nyeri,Self-employed,Tertiary,0,0,0
53,,25540,1,0,588.0,3.0,3,69.1,Thika,Self-employed,University,0,0,0
44,27775.0,4061,1,0,469.0,9.0,1,22.4,Meru,Unemployed,University,0,1,0
55,135142.0,7961,12,1,691.0,2.0,0,21.9,Kakamega,Formal,Tertiary,1,0,0
24,28377.0,13357,18,2,579.0,0.0,2,25.7,Mombasa,Self-employed,Primary,1,1,0
22,7367.0,1000,3,5,622.0,6.0,2,67.8,Machakos,Informal,Tertiary,0,0,0
60,30544.0,5722,24,3,689.0,4.0,4,68.7,Eldoret,Formal,Primary,1,0,0
62,8004.0,10481,1,1,552.0,9.0,0,54.5,Nairobi,Formal,Primary,0,1,0
48,25667.0,6559,1,0,581.0,6.0,4,94.4,Kisumu,Self-employed,University,0,0,0
40,5000.0,2932,12,1,631.0,0.0,0,79.7,Nakuru,Informal,University,0,1,0
59,32553.0,26039,18,4,477.0,7.0,3,28.0,Mombasa,Self-employed,Tertiary,0,1,0
27,25455.0,33548,18,5,555.0,,0,56.6,Machakos,Informal,University,1,0,1
49,47169.0,5954,12,0,562.0,6.0,1,41.2,Nairobi,Formal,University,0,1,0
60,34865.0,29781,1,3,454.0,2.0,2,68.3,Kisumu,Formal,Tertiary,0,1,0
47,27917.0,9740,3,0,781.0,2.0,3,59.4,Meru,Informal,Tertiary,0,0,1
56,40966.0,14132,1,5,,9.0,2,42.3,Mombasa,Unemployed,Tertiary,1,0,0
48,5439.0,38758,18,3,420.0,8.0,4,93.9,Eldoret,Formal,Secondary,1,0,0
35,31666.0,27722,24,5,681.0,,3,61.1,Nakuru,Unemployed,Secondary,1,0,0
53,6610.0,32707,1,3,,,1,51.7,Kisumu,Unemployed,Tertiary,0,0,1
19,90903.0,2943,3,2,447.0,,2,54.9,Eldoret,Unemployed,Secondary,0,0,0
31,5000.0,1445,6,6,610.0,2.0,0,92.4,Thika,Informal,Primary,0,0,0
30,19697.0,44774,1,2,696.0,9.0,0,78.2,Nairobi,Unemployed,Secondary,0,0,0
46,,9815,12,1,546.0,9.0,0,56.8,Mombasa,Informal,Secondary,0,0,0
29,21438.0,6790,6,1,809.0,6.0,3,40.2,Nairobi,Formal,University,1,0,0
56,5000.0,25797,12,7,377.0,6.0,1,43.3,Kisumu,Formal,Tertiary,0,0,0
19,28211.0,36208,12,3,619.0,4.0,1,50.4,Nyeri,Unemployed,Tertiary,0,1,0
49,35916.0,39681,12,7,666.0,2.0,1,70.1,Nyeri,Formal,University,1,0,0
30,42584.0,7595,1,7,639.0,1.0,2,75.1,Nakuru,Informal,University,1,0,0
63,16352.0,38239,18,0,529.0,3.0,3,45.5,Thika,Formal,Tertiary,0,0,1
44,29026.0,1000,6,6,520.0,3.0,0,76.0,Meru,Formal,University,0,0,0
58,20968.0,1018,3,4,594.0,7.0,2,41.8,Machakos,Formal,Secondary,0,0,0
34,39021.0,19537,18,4,631.0,7.0,1,47.8,Mombasa,Self-employed,Secondary,1,1,0
57,30660.0,1303,1,0,610.0,4.0,0,31.0,Mombasa,Informal,Secondary,1,0,0
48,,7849,12,0,654.0,5.0,3,30.4,Kisumu,Unemployed,Tertiary,0,1,0
51,10046.0,22340,3,2,448.0,7.0,4,41.6,Nyeri,Self-employed,Tertiary,1,0,0
41,5000.0,8227,6,4,527.0,0.0,1,59.5,Kakamega,Unemployed,Tertiary,1,0,0
62,6694.0,3959,18,3,455.0,4.0,1,40.1,Meru,Informal,Tertiary,0,1,0
52,5000.0,6607,24,5,511.0,3.0,1,90.0,Kisumu,Informal,Primary,1,1,1
23,20866.0,12234,18,7,651.0,3.0,1,41.4,Meru,Informal,Primary,0,0,0
36,33159.0,12901,3,1,560.0,1.0,0,63.7,Kakamega,Informal,Tertiary,0,1,0
47,8387.0,30557,1,7,810.0,,3,86.4,Nyeri,Self-employed,Secondary,0,0,0
24,97923.0,27738,6,7,569.0,0.0,2,61.9,Eldoret,Informal,Tertiary,0,1,0
27,5000.0,12206,3,5,555.0,,0,52.7,Kakamega,Self-employed,Tertiary,1,0,0
58,51790.0,37372,12,2,,6.0,3,62.9,Kisumu,Self-employed,Tertiary,1,1,0
49,34348.0,2426,6,4,486.0,4.0,2,48.8,Machakos,Formal,Secondary,1,0,0
51,16369.0,5896,18,7,544.0,7.0,1,40.0,Meru,Self-employed,Tertiary,0,0,0
45,5000.0,35202,3,6,662.0,8.0,3,72.3,Thika,Formal,University,0,0,1
32,34561.0,9496,18,0,561.0,1.0,1,48.3,Kisumu,Informal,University,0,0,0
47,17049.0,79458,18,6,470.0,,3,78.7,Eldoret,Self-employed,University,0,0,1
54,96356.0,12556,18,6,457.0,8.0,4,75.9,Machakos,Unemployed,Tertiary,0,0,0
46,27330.0,31398,1,4,504.0,4.0,1,63.3,Nyeri,Formal,Secondary,0,0,0
39,98266.0,10293,18,3,557.0,2.0,1,79.4,Nakuru,Formal,Tertiary,0,1,0
21,8717.0,11066,12,2,669.0,5.0,1,49.1,Mombasa,Formal,University,0,0,0
37,45276.0,9653,12,7,415.0,2.0,0,75.7,Kakamega,Informal,Secondary,0,1,0
49,33612.0,25393,6,7,518.0,4.0,2,75.6,Mombasa,Self-employed,Secondary,0,0,0
53,47068.0,15860,24,7,564.0,2.0,1,54.0,Kisumu,Self-employed,Primary,1,0,0
21,8457.0,57568,18,0,366.0,5.0,1,51.4,Nyeri,Self-employed,Tertiary,0,0,0
44,38276.0,5777,18,5,466.0,9.0,0,66.6,Nairobi,Self-employed,Secondary,0,0,1
34,24123.0,2119,3,3,482.0,4.0,0,99.4,Machakos,Formal,Primary,1,0,0
29,,9993,1,5,470.0,8.0,4,55.4,Thika,Formal,University,1,0,0
39,13862.0,19179,24,1,569.0,2.0,3,51.0,Mombasa,Formal,Tertiary,1,0,0
34,77272.0,39436,6,2,533.0,5.0,1,83.6,Meru,Self-employed,Secondary,0,0,0
27,5000.0,8498,24,3,494.0,7.0,3,61.4,Eldoret,Self-employed,Secondary,0,0,1
18,57611.0,21214,18,3,592.0,6.0,0,77.3,Mombasa,Self-employed,Secondary,1,1,0
39,69145.0,8621,3,7,722.0,5.0,0,89.5,Kisumu,Formal,Secondary,1,1,0
43,,19205,1,5,713.0,1.0,4,21.9,Machakos,Informal,Secondary,0,1,0
35,25162.0,43223,6,0,,6.0,2,59.2,Machakos,Unemployed,Tertiary,0,1,0
31,20192.0,5262,24,1,607.0,,0,55.4,Kakamega,Formal,Tertiary,0,0,0
